target,id,date,flag,user,text
0,1993556352,Mon Jun 01 10:33:59 PDT 2009,NO_QUERY,electricskie81,"has a nasty sunburn, when will I ever learn? "
0,1981674777,Sun May 31 09:39:23 PDT 2009,NO_QUERY,hippiechild09,Well that was anticlimatic 
1,1693852154,Mon May 04 00:02:01 PDT 2009,NO_QUERY,kmacias10,i'm soo sunburned! but disneyland was worth it! 
1,1994030300,Mon Jun 01 11:18:15 PDT 2009,NO_QUERY,KimOrosco,"@LarieBeck The same, tired and this pain will not go away.  9 days now.  at least it's not a headache!! "
1,2069754662,Sun Jun 07 16:28:00 PDT 2009,NO_QUERY,herreramarisa,@emersonryan haha well it's on august 8.. So yeah 
0,2253090774,Sat Jun 20 07:34:03 PDT 2009,NO_QUERY,ChloEchelon,"Uk Echelon have an AMAZING time at the summit  I know it will be amazing, shame i couldnt make it due to travel "
0,2007637612,Tue Jun 02 12:56:01 PDT 2009,NO_QUERY,KodakKid10,Its really freezing in this house. 
0,1825156756,Sun May 17 04:35:29 PDT 2009,NO_QUERY,hockeyfan45214,"Omg, it's 7:30AM! I haven't been up this early since college let out. "
0,2244977254,Fri Jun 19 15:29:02 PDT 2009,NO_QUERY,Kinkay,@sydney_renee i had to call in today cuz kay is sick  Where my pics at? lol
0,2328243782,Thu Jun 25 09:20:37 PDT 2009,NO_QUERY,agrella,"@Cathy_lee7 thx, but I never get anything for free "
1,1760111695,Sun May 10 20:41:44 PDT 2009,NO_QUERY,bacieabbracci,@ShaunyHoyes THANKS 
0,2191915781,Tue Jun 16 06:11:41 PDT 2009,NO_QUERY,Lanybum,@WestEndUpdates Agggh i'm wrong!   It's Omid Djalili whom I love!
0,2217154558,Wed Jun 17 20:28:07 PDT 2009,NO_QUERY,lydiabullock,@dcunited its not on ESPN yet  
1,2001030411,Mon Jun 01 23:38:23 PDT 2009,NO_QUERY,clevertitania,"On to the post romance events. Michael shows weakness &amp; Fi tortures him. Poor man, should've known better. We can be mean bitches. "
1,1754968907,Sun May 10 07:54:15 PDT 2009,NO_QUERY,tawnykw,@vegasmiss Happy Mother's Day to you too! 
1,1965620822,Fri May 29 16:14:39 PDT 2009,NO_QUERY,GeekySteph,"@Ste1987 Oooh, Green Day.... now theres a gig I would wanna see.... may have to check out some tix for that! Pearl Jam will be awesome! "
0,2053486790,Sat Jun 06 04:43:42 PDT 2009,NO_QUERY,J_Hodg,is saddened by the weather!  Bring back the sun... please.....
0,2185690534,Mon Jun 15 17:45:39 PDT 2009,NO_QUERY,ShyHillsz,IM SO WACTHIN RUNS HOUSE DO I SEE MY BOO &quot;JA RLE&quot;&quot;&quot;ITSSS MURDERRRR (JA VOICE)DAMN I MISS THEM DAYS 
0,2056753057,Sat Jun 06 11:43:44 PDT 2009,NO_QUERY,IFightDragons,"@BadgerNoble oh no, I didn't realize it was US-centric   I did hear they're having a lot of legal issues so that's probably why "
0,2213174152,Wed Jun 17 15:01:45 PDT 2009,NO_QUERY,TotesMcGotes,"@itsSteelerette I'm all confuzzled.... I'm like, where did the cute starbucks loving p90x girl go   and who is this steelers dude!?!?"
0,2200096940,Tue Jun 16 18:26:03 PDT 2009,NO_QUERY,zawadiftikhar,@GertieGamer me feeling better was ill since last two days 
1,2001214685,Tue Jun 02 00:10:52 PDT 2009,NO_QUERY,D_AMAZIN,@RICADEE lmao i do like it high key  lol
1,1557061814,Sun Apr 19 01:48:04 PDT 2009,NO_QUERY,RonaldKwan,@MariahCarey i have my fair share of waking up at 5am...horrible stuff...hope you don't have to do that often Mariah!!! 
0,2190079912,Tue Jun 16 01:42:33 PDT 2009,NO_QUERY,mygelmykel,everything is gone 
1,1976853805,Sat May 30 19:18:27 PDT 2009,NO_QUERY,STAR_Party,@raes28 Thanks for the follow Jenny Rae! 
0,1692849838,Sun May 03 20:56:03 PDT 2009,NO_QUERY,DorkyMe,is feelin all lonely and blah. Missin someone so damn much. 
0,2052608654,Sat Jun 06 01:20:02 PDT 2009,NO_QUERY,Kacylyn,My throat kills  Noo i dont want to be sick!  Exams and recital coming up majorly stressed out Lucky me sick before exams 
0,2176231782,Mon Jun 15 03:17:40 PDT 2009,NO_QUERY,hch828,http://twitpic.com/7gezc - @MaritzaMendoza I ended up having to order my much needed rainboots online due to lack of in store options 
1,1984748469,Sun May 31 15:43:49 PDT 2009,NO_QUERY,amycrehore,"@robotjohnny Really? Good for you! Now you have to build it first, don't ya.  I'm sure &quot;what to paint&quot; will be easy for you!"
1,1981312077,Sun May 31 08:53:23 PDT 2009,NO_QUERY,allybleu,"@themichelle chill, gangster. Stupid.  lol."
0,1998757934,Mon Jun 01 19:04:36 PDT 2009,NO_QUERY,MagicDandelions,"@lamere Aww, that's so sweet. My husband absolutely refuses to wear our babies  #clothdiapers"
0,2047036525,Fri Jun 05 13:03:25 PDT 2009,NO_QUERY,stefmcguire,I don't like my new glasses 
0,2181195955,Mon Jun 15 11:29:57 PDT 2009,NO_QUERY,Heathy23,Cannot stay awakee babysitting ahhhh save me 
1,1468820282,Tue Apr 07 03:54:26 PDT 2009,NO_QUERY,lokeuei,@Pete_Brown That's In-and-Out 
1,1882754831,Fri May 22 07:25:50 PDT 2009,NO_QUERY,Darth_Disco,@stu_b A pleasure 
1,2053945035,Sat Jun 06 06:09:03 PDT 2009,NO_QUERY,agnethe,@Lindasdf I CAN wait. 
0,1963271404,Fri May 29 12:28:16 PDT 2009,NO_QUERY,KathyNatalie,@KristenSavage  I knew it! I use to love that show too  Happy weekend to you too!
0,1975202236,Sat May 30 14:39:44 PDT 2009,NO_QUERY,slnicholson,Naptime is over.  Time to babysit.
1,2191984803,Tue Jun 16 06:18:49 PDT 2009,NO_QUERY,mariselry,well so im tweeting now. 
1,2175795326,Mon Jun 15 02:01:20 PDT 2009,NO_QUERY,kalsangikid,@haraya really? alumni can do that? 
1,1695310048,Mon May 04 05:48:32 PDT 2009,NO_QUERY,xissteve,"@MichaelSmith22 lol, wen my mum used to take me as a kid, i wud always eat the bread instead! haha. "
1,2060545679,Sat Jun 06 19:06:24 PDT 2009,NO_QUERY,itskimpossible,"@kellieoc Ahhh, Newport Beach on TV.  Happy, peaceful place. "
1,1956211186,Thu May 28 21:24:23 PDT 2009,NO_QUERY,NicBall,@hinamesmichelle @0mie ...if u wanna steal that's fine. I have a rep in this industry and I have to support these developers who sell it. 
0,2063580645,Sun Jun 07 03:14:27 PDT 2009,NO_QUERY,MeiAcojido,not feeling well 
1,1557164050,Sun Apr 19 02:23:20 PDT 2009,NO_QUERY,larsjeppesen,is finally having a normal weekend after 15 years.. today is Sunday - I am OFF 
1,1991189213,Mon Jun 01 06:34:29 PDT 2009,NO_QUERY,highstyleclt,@kayalessi Hope you are OK (as OK can be at the the moment) 
1,2066391753,Sun Jun 07 10:25:58 PDT 2009,NO_QUERY,softthistle,I Dare You To Watch This Whole Thing Without Breakdancing http://bit.ly/WjGFY #awesome!! 
0,2259850495,Sat Jun 20 18:15:51 PDT 2009,NO_QUERY,RickJameswife,@kingofkrump  It does not bode well for Nawlins if the King was bucc-less for a whole day 
1,2178695253,Mon Jun 15 08:04:28 PDT 2009,NO_QUERY,gsik,@poojarazdan not yet... bring some with you 
0,1966175199,Fri May 29 17:15:59 PDT 2009,NO_QUERY,Damandajoy,@AndyR3w wish i was rollin with ya 
0,1557389084,Sun Apr 19 03:48:51 PDT 2009,NO_QUERY,mumblr,Grrrr...hate to work over the weekend 
0,2256055147,Sat Jun 20 12:11:35 PDT 2009,NO_QUERY,ALANADANiELLE,waiting to go eat breakfast but my dad locked the keys in car... 
1,2002093058,Tue Jun 02 03:07:05 PDT 2009,NO_QUERY,jordantng,i've found a very nice game on FB. It's called WAKA WAKA. You people should try it out! 
1,1981189304,Sun May 31 08:37:06 PDT 2009,NO_QUERY,atomicjets,@janjalani calling you now. 
1,1956795748,Thu May 28 22:42:38 PDT 2009,NO_QUERY,chrabyrd,I miss @caitlinrawson. Good thing she is coming up tomorrow 
1,1557510660,Sun Apr 19 04:33:07 PDT 2009,NO_QUERY,KaitlinBrecosky,Finally home. I'll be sleeping for a while. But text me anyway.  I'll wake up.
0,1972611420,Sat May 30 09:33:06 PDT 2009,NO_QUERY,50sThowback,needs some download tickets! Someone help 
0,2219199301,Thu Jun 18 00:00:42 PDT 2009,NO_QUERY,Nishaaa_2009,@saizzz1234 i know!!! I'm really confused about them 
1,1695056362,Mon May 04 05:03:46 PDT 2009,NO_QUERY,yiiee,"@jurgen If you see it at Nova on a Monday, tickets are only $8 "
1,1998007177,Mon Jun 01 17:50:10 PDT 2009,NO_QUERY,starbunnie,We took Jack on his first trip to the beach  He didn't hate it!
0,2244213252,Fri Jun 19 14:27:08 PDT 2009,NO_QUERY,martinc,TwitterFon always crashes. 
1,1834202576,Mon May 18 02:01:26 PDT 2009,NO_QUERY,KaSarah,@ThisismyiQ Im up 
1,1966286206,Fri May 29 17:29:03 PDT 2009,NO_QUERY,LeaHoney,seeing what twiiter is like 
0,2323109604,Wed Jun 24 23:55:54 PDT 2009,NO_QUERY,CTJL,@misskellygray I TRIED!!! You were chatting up some dudes!! I'm sorry!!!  don't hate me!!
0,1972939383,Sat May 30 10:10:17 PDT 2009,NO_QUERY,RaphaelAraujo1,@rosarioverducci u don't even know my name 
0,1557814678,Sun Apr 19 06:07:27 PDT 2009,NO_QUERY,Victoria0708,work  oh well!
1,1969352493,Fri May 29 23:46:05 PDT 2009,NO_QUERY,gossiponthis,Missed the game but thanks 2 Twitter I now know the Lakers r in the Finals! I know could've checked nba.com but Twitter is so much better 
1,2052515779,Sat Jun 06 01:00:05 PDT 2009,NO_QUERY,katieisabutton,Just made muesli bars with Phoebe and pizzas with her soccer was good 
1,1956561100,Thu May 28 22:08:54 PDT 2009,NO_QUERY,kelvinringold,@SashaKane  We have similar thoughts. Sleep well.
1,1961215461,Fri May 29 09:09:32 PDT 2009,NO_QUERY,wayway8,@itsnicole 
1,2063288734,Sun Jun 07 02:03:57 PDT 2009,NO_QUERY,Samm_xo,@Rojanlovesyou come on msn... ill be on my phone's internet 
1,2013163211,Tue Jun 02 22:03:07 PDT 2009,NO_QUERY,SEEMoRECaKE,@TasH_B0xXx nah not even......i had to show u luv since ur from LI and im here on twitter to meet new people ... 
0,2190595615,Tue Jun 16 03:10:48 PDT 2009,NO_QUERY,hannahgar12,Why do I stay up all night? I.m flippen tired but I can.t go to sleep 
0,2192993464,Tue Jun 16 07:50:51 PDT 2009,NO_QUERY,rett,@lolife @massdistraction couldn't get rett because it's gotta be at least 5 characters  so I'm http://facebook.com/rett.martin/
1,1692748038,Sun May 03 20:41:28 PDT 2009,NO_QUERY,bigenya,@ragdollgonewild No please. Make it Saturday 
0,2015267833,Wed Jun 03 04:11:32 PDT 2009,NO_QUERY,spazhammer,"argh! i want to see beyonce at the spice arena, but i dont want to pay the £49.50 - £75 (plus booking fee) "
1,2175759460,Mon Jun 15 01:55:06 PDT 2009,NO_QUERY,patiencecooke,@garretjiroux big helloo for you! 
1,1685518773,Sun May 03 00:45:19 PDT 2009,NO_QUERY,RcktBOY,"@izenme Oke, thanks for letting me know "
1,1957289675,Fri May 29 00:03:40 PDT 2009,NO_QUERY,moobit426,My class schedule next semester is gonna be ahhmazing! 
0,1468031172,Mon Apr 06 23:21:02 PDT 2009,NO_QUERY,flashbrother,work again 
1,2176059122,Mon Jun 15 02:47:41 PDT 2009,NO_QUERY,vinophil,greetz to all new followers from canada 
0,2175322065,Mon Jun 15 00:40:02 PDT 2009,NO_QUERY,esthereng,shit resutls 
1,1991853449,Mon Jun 01 07:46:44 PDT 2009,NO_QUERY,staciebee,I went 2 Starbucks on my way 2 work. I hadn't been to this location in weeks but the barrista chick knew my drink. It's the little things 
0,1835519525,Mon May 18 06:10:35 PDT 2009,NO_QUERY,KristinaForsyth,is in sever pain! ; can't sleep ! ughh 
0,2199656783,Tue Jun 16 17:49:00 PDT 2009,NO_QUERY,1kris007,@Jon5700 only 2 viewers   (Jon5700 live &gt; http://ustre.am/32mi)
1,1690796564,Sun May 03 16:23:58 PDT 2009,NO_QUERY,tmorris21,@ladyw87 transformers. The other 2 r lame 
0,1982865608,Sun May 31 12:03:13 PDT 2009,NO_QUERY,naomianne2,"I'm like an online shopping junky who just fell off of the wagon  I need professional help, but at least we will have a new table soon!"
0,1983447589,Sun May 31 13:10:26 PDT 2009,NO_QUERY,thegoodhuman,@extremejacob I guess. Mine are filthy and only a few weeks old.  
1,1969699629,Sat May 30 00:54:49 PDT 2009,NO_QUERY,MatthiasG,@podmiel Oh! I was talking about Quicksilver for Mac 
0,1976949700,Sat May 30 19:40:17 PDT 2009,NO_QUERY,Mclovin094,i want the song - show me love  but can't find it nowhere.
1,1678493381,Sat May 02 06:53:07 PDT 2009,NO_QUERY,RAFLiveBecky,"Ice skatin off the agenda 4 2day, avin a bbq instead "
0,2063877486,Sun Jun 07 04:25:35 PDT 2009,NO_QUERY,SandeepHBhat,Its so diffcult to spk/write abt yourself  
0,1966774005,Fri May 29 18:22:30 PDT 2009,NO_QUERY,aldo_oner,Time to paint... I think I am catching the weather flu! Dain 
1,1794658985,Thu May 14 06:17:44 PDT 2009,NO_QUERY,katska,"well several minutes later &quot;UsNow&quot; asks a similar question, of course "
1,1977836811,Sat May 30 21:49:18 PDT 2009,NO_QUERY,briannefliss,i finally found an artist with talent from wisconsin!!! Stephen Jerzak.  he's awesome 
1,1914429478,Mon May 25 10:44:17 PDT 2009,NO_QUERY,finetunedsuper,"You've got a piece of me, and honestly, my life would suck without you "
1,1752796537,Sat May 09 23:01:15 PDT 2009,NO_QUERY,_whatsarahsaid,"Had a great day: beach, BBQ with old friends (it's crazy that I'm old enough to have 'old' friends!), &amp; learned how to play texas holdem "
1,2012075731,Tue Jun 02 20:01:47 PDT 2009,NO_QUERY,RomeyLouangvila,@alywalansky you love me even when a celeb isn't present  ?
1,2068574912,Sun Jun 07 14:19:07 PDT 2009,NO_QUERY,Gavsmom1999,"@McEntire1255 Good, told you it was easy "
0,2206241594,Wed Jun 17 06:14:07 PDT 2009,NO_QUERY,annaw1134,AH EVIL MOTHER IS BITCHING AGAIN! 
1,1559483221,Sun Apr 19 11:15:31 PDT 2009,NO_QUERY,MichelleOxen,Today's quote:  &quot;Silent and Listen are spelled with the same letters&quot;   think about it...
1,2055742917,Sat Jun 06 09:52:29 PDT 2009,NO_QUERY,angelchica,I'm watching the man I'm going to marry become a doctor right now. It's a great day  Congrats to the UC Davis Med School Class of 2009!
1,1834876104,Mon May 18 04:29:05 PDT 2009,NO_QUERY,ialejandro,@FindingKristy eat it kristy!!! 
0,1976479175,Sat May 30 17:26:05 PDT 2009,NO_QUERY,felly_fel,"Tryna party 2night wit my cousins Allycia, Nashaun,n Dwayne. Wish Candace could come  "
0,2213475983,Wed Jun 17 15:25:29 PDT 2009,NO_QUERY,MamaLizJ,It's hard to want to cook when you have a sick child that can't eat  Poor thing.
0,2069983537,Sun Jun 07 16:53:30 PDT 2009,NO_QUERY,pugz_D4C,Oh man!! Had a go at touch footy with da boyz this morning to find out my foot is still messed up!!! I freaking hate injuries   hehe
0,1550849720,Sat Apr 18 07:26:30 PDT 2009,NO_QUERY,fubar69,my shoulders are so hairy. why?! 
0,2248537819,Fri Jun 19 20:46:59 PDT 2009,NO_QUERY,meimarie,is puzzled and still not feeling well..  http://plurk.com/p/12bpar
1,1881240736,Fri May 22 04:03:46 PDT 2009,NO_QUERY,The_Fisk,"just got my new graphics card in the post, waiting for drivers to download 12mins to go  its gonna be awesome"
1,2179515109,Mon Jun 15 09:12:32 PDT 2009,NO_QUERY,EvieEvEv,I'm homee  well have been for ages but yeah.
1,1980399509,Sun May 31 06:37:49 PDT 2009,NO_QUERY,liatile,@shaielancry ?? ???? 
0,1557495520,Sun Apr 19 04:27:49 PDT 2009,NO_QUERY,kaleidoscopeFTW,@fair_awesome I don't have you though 
1,1974742512,Sat May 30 13:45:17 PDT 2009,NO_QUERY,SarahBurrett,@benshephard Fingers crossed they will win 
1,2047481262,Fri Jun 05 13:42:59 PDT 2009,NO_QUERY,Maschio15,talking with aunt ivonne  about seeeex yay.. sexy eye contest
1,1970638098,Sat May 30 04:39:46 PDT 2009,NO_QUERY,VickyMinor,@LucieMinor got your Elliot Minor CD and phone lead?? 
1,2051234768,Fri Jun 05 21:15:54 PDT 2009,NO_QUERY,kapasc13,"i am sooo tired. i have had the most amazing day today. If tomorrow is anything like today, then i have an adventerous day ahead of me.  "
0,2232901861,Thu Jun 18 20:33:15 PDT 2009,NO_QUERY,Shaniinee,lost a friend... a really amazing one too 
0,1564023148,Mon Apr 20 01:22:53 PDT 2009,NO_QUERY,LeeAnnAnderson,"@CrystalPace well, i wish i could hear you!!! "
0,1981518382,Sun May 31 09:19:23 PDT 2009,NO_QUERY,cupidshotme,@ievandarwin its just like how Adam Lambert lost to Kris Allen 
1,1996235959,Mon Jun 01 14:45:07 PDT 2009,NO_QUERY,islandfood,Watch for the &quot;A&quot; News team at the Tofino Food and Wine Festival this Saturday! All in good taste of course 
0,2202023885,Tue Jun 16 21:07:27 PDT 2009,NO_QUERY,Schnik,@caseyore can't wait to spend my evaporating tax budget on a citywide election too. But let's care about the mayors foreclosure problems. 
0,1998792895,Mon Jun 01 19:07:59 PDT 2009,NO_QUERY,glammgrl,@LoBosworth oh no  that sucks; u'll find better
1,1836521422,Mon May 18 08:08:45 PDT 2009,NO_QUERY,MFPClassicCars,Starting To Get Stuff Packed For The Springfield Show 
0,2235456180,Fri Jun 19 01:15:14 PDT 2009,NO_QUERY,NikkiMontana,no ghost ticket  see u at the afterparty?? sigh
1,1686268331,Sun May 03 04:38:10 PDT 2009,NO_QUERY,Eyglo,@erbins if you'd clicked my url you'd know i use it too - it's not fantastic but it's alright 
1,2061965116,Sat Jun 06 22:01:01 PDT 2009,NO_QUERY,kathymchang,Exhausted! Who knew tearing up a deck would be so much work!  Tyler was wonderful and collected all the screws. 
0,2055329966,Sat Jun 06 09:07:09 PDT 2009,NO_QUERY,anDrea150695,@alexaherra imm sorry  i have my family hear.. n ihave to be with them 
1,1550909831,Sat Apr 18 07:36:30 PDT 2009,NO_QUERY,kiki_huggles," I really don't deserve him. Isn't it funny how you realize who really cares? He says he &quot;wuvs&quot; me, well I think I might love him."
1,1557879142,Sun Apr 19 06:24:20 PDT 2009,NO_QUERY,nondual,@w0nk0 i've yet to meet a person who didn't fall in love with this city instantly. NYC is awesome 
0,1985641073,Sun May 31 17:29:47 PDT 2009,NO_QUERY,DominoBond,angel peed in my room!!!!!!!! I guess i should've responded to her meows........... 
0,2072461608,Sun Jun 07 21:04:15 PDT 2009,NO_QUERY,missdeebabyy,I don't feel gooood 
0,2211279022,Wed Jun 17 12:39:34 PDT 2009,NO_QUERY,ChrisgreenleE,new iphone os3 today...wish I knew about this earlier 
0,2255767025,Sat Jun 20 11:45:28 PDT 2009,NO_QUERY,sugartank,"@howeezy hmmm got my back, huh. wheres the love, wheres the support "
0,1932526068,Tue May 26 21:38:53 PDT 2009,NO_QUERY,richthigpen,reporting to court for jury duty tomorrow 
1,1685758454,Sun May 03 01:55:57 PDT 2009,NO_QUERY,Shoq,"@davidbadash The more efforts, the merrier.  #p2 is jmeta data. We want millions of developers using it. That's my goal "
1,1551150721,Sat Apr 18 08:16:49 PDT 2009,NO_QUERY,LauraGaenzle,@ryansheckler http://twitpic.com/3g1p4 - you dont know beer pong till you come party at IUP... we'll show you how to throw down 
1,1980840823,Sun May 31 07:48:29 PDT 2009,NO_QUERY,renmiu,@hobbyzu I could use almond meal instead of bread/flour since I can't use either one. Thanks luv 
1,2184394579,Mon Jun 15 15:50:48 PDT 2009,NO_QUERY,AnaSolimei,"@mileycyrus yes, we know it, job is job, haha, we love you mileey, Argentina support you, "
0,1550733399,Sat Apr 18 07:05:55 PDT 2009,NO_QUERY,PINKicingXoX,goodmorning!&lt;3 wishing the sun would come through the clouds  i can tell this is going to be one of those days..... 
1,2052064397,Fri Jun 05 23:33:22 PDT 2009,NO_QUERY,Gabytha,En el chisme en openradiux 
1,1997331301,Mon Jun 01 16:39:50 PDT 2009,NO_QUERY,kdawgmoneygunz,Bellagio! Naked in a plush robe on the lounge of my suite 
1,1974810336,Sat May 30 13:53:09 PDT 2009,NO_QUERY,OMyFREAKINJonas,@DijahJonas Yeah I know! They were looking at me like wtf? I didn't care I was enjoying myself  &amp; I was Front row! 
0,1977571507,Sat May 30 21:14:34 PDT 2009,NO_QUERY,rockstarwifey,@lovatolover I miss you too 
1,1827724492,Sun May 17 11:18:50 PDT 2009,NO_QUERY,maxsanna,@omh Work for me on monday apparently? 
1,2045271004,Fri Jun 05 10:29:08 PDT 2009,NO_QUERY,mcfly_freak,@nmieclki Lol oj i wuv u really x 
0,2236734699,Fri Jun 19 04:25:02 PDT 2009,NO_QUERY,Sunnshine81,Still have driving towards the Apple store  woke up late but I will get my iPhone 3Gs today!!!:-D
